,Country name,Explained by: Freedom to make life choices,Explained by: Generosity,Explained by: Healthy life expectancy,Explained by: Log GDP per capita,Explained by: Perceptions of corruption,Explained by: Social support,Score,year,code
86,Bosnia and Herzegovina,0.09511,0.29889,0.7076600000000001,0.9338299999999999,0.08529999999999999,0.64367,5.162999999999999,2016,BIH
87,Montenegro,0.15111,0.17190999999999998,0.6353300000000001,1.07838,0.12721,0.74173,5.1610000000000005,2016,MNE
88,Dominican Republic,0.52259,0.21286,0.5766899999999999,1.02787,0.12372000000000001,0.9949600000000001,5.155,2016,DOM
89,Morocco,0.25645999999999997,0.040530000000000004,0.5947100000000001,0.8405799999999999,0.08404,0.38595,5.151,2016,MAR
90,Hungary,0.1977,0.099,0.67608,1.24142,0.044719999999999996,0.9316399999999999,5.145,2016,HUN
91,Pakistan,0.14622000000000002,0.31185,0.40306,0.68816,0.1388,0.26135,5.132000000000001,2016,PAK
92,Lebanon,0.26228,0.23693000000000003,0.76171,1.12268,0.030610000000000002,0.64184,5.129,2016,LBN
93,Portugal,0.44727,0.11690999999999999,0.7936300000000001,1.27607,0.01521,0.9436700000000001,5.122999999999999,2016,PRT
94,Macedonia,0.27668000000000004,0.23506999999999997,0.6473800000000001,1.0193,0.07047,0.78236,5.121,2016,MKD
95,Vietnam,0.5595399999999999,0.25075,0.66157,0.74037,0.11556,0.7911699999999999,5.061,2016,VNM
96,Somaliland Region,0.3913,0.51479,0.33108000000000004,0.25558000000000003,0.36794,0.75862,5.0569999999999995,2016,SOM
97,Tunisia,0.23553000000000002,0.03936,0.59577,0.97724,0.0817,0.43165,5.045,2016,TUN
98,Greece,0.05822000000000001,0.14967000000000003,0.80029,1.24886,0.04127,0.75473,5.033,2016,GRC
99,Tajikistan,0.43408,0.25998000000000004,0.5311899999999999,0.48835,0.13509000000000002,0.75602,4.996,2016,TJK
100,Mongolia,0.35972,0.34539000000000003,0.55469,0.9885299999999999,0.03285,1.0898299999999999,4.907,2016,MNG
101,Laos,0.52168,0.43078999999999995,0.38291,0.68042,0.22423,0.5497,4.876,2016,LAO
102,Nigeria,0.27854,0.23219,0.05108,0.75216,0.0305,0.64498,4.875,2016,NGA
103,Honduras,0.26755,0.2044,0.5838300000000001,0.69429,0.06906,0.7559600000000001,4.871,2016,HND
104,Iran,0.22544,0.38538,0.64232,1.11758,0.0557,0.38856999999999997,4.813,2016,IRN
105,Zambia,0.42662,0.17865999999999999,0.23573000000000002,0.61202,0.11479,0.6376,4.795,2016,ZMB
106,Nepal,0.37012,0.3816,0.50073,0.44626000000000005,0.07007999999999999,0.69699,4.793,2016,NPL
107,Palestinian Territories,0.17744000000000001,0.11154000000000001,0.56844,0.67024,0.10613,0.71629,4.754,2016,PSE
108,Albania,0.31866,0.1684,0.73007,0.9553,0.05301,0.50163,4.655,2016,ALB
109,Bangladesh,0.39778,0.19132000000000002,0.52989,0.54177,0.12583,0.24749000000000002,4.643,2016,BGD
110,Sierra Leone,0.30685,0.23897,0.5203249999999999,0.36485,0.08196,0.628,4.635,2016,SLE
111,Iraq,0.24856,0.19589,0.51076,1.07474,0.13635999999999998,0.59205,4.575,2016,IRQ
112,Namibia,0.48613999999999996,0.07795,0.34745,0.9328700000000001,0.10397999999999999,0.70362,4.574,2016,NAM
113,Cameroon,0.42736,0.2268,0.12697999999999998,0.5249699999999999,0.06126,0.62542,4.513,2016,CMR
114,Ethiopia,0.36703,0.29522,0.34578000000000003,0.29283000000000003,0.1717,0.37932,4.508,2016,ETH
115,South Africa,0.42483000000000004,0.13656,0.18611,1.02416,0.08415,0.9605299999999999,4.459,2016,ZAF
116,Sri Lanka,0.50817,0.46978000000000003,0.62007,0.9731799999999999,0.07964,0.84783,4.415,2016,LKA
117,India,0.40285,0.25028,0.45091000000000003,0.74036,0.08722,0.29247,4.404,2016,IND
118,Myanmar,0.42691999999999997,0.81971,0.3988,0.34112,0.20243,0.69981,4.395,2016,MMR
119,Egypt,0.18847,0.12705999999999998,0.5211600000000001,0.95395,0.10393,0.49813,4.362,2016,EGY
120,Armenia,0.14037,0.07793,0.64083,0.8608600000000001,0.036160000000000005,0.6247699999999999,4.36,2016,ARM
121,Kenya,0.40576,0.41328000000000004,0.30146999999999996,0.52267,0.06686,0.7624,4.356,2016,KEN
122,Ukraine,0.12859,0.20363,0.58628,0.87287,0.01829,1.01413,4.324,2016,UKR
123,Ghana,0.40973000000000004,0.21203000000000002,0.29681,0.63107,0.0326,0.49353,4.276,2016,GHA
124,Congo (Kinshasa),0.15602,0.25458000000000003,0.188,0.05661,0.06075,0.80676,4.272,2016,COD
125,Georgia,0.32461,0.06786,0.64035,0.8379200000000001,0.3188,0.19249000000000002,4.252,2016,GEO
126,Congo (Brazzaville),0.37938,0.12077,0.28212,0.7710899999999999,0.09752999999999999,0.47798999999999997,4.236000000000001,2016,COG
127,Senegal,0.31056,0.19103,0.40457,0.44314,0.11681,0.7741600000000001,4.218999999999999,2016,SEN
128,Bulgaria,0.21219000000000002,0.12793,0.67806,1.11306,0.00615,0.92542,4.217,2016,BGR
129,Mauritania,0.1268,0.22685999999999998,0.28639000000000003,0.6139100000000001,0.17955,0.8414200000000001,4.2010000000000005,2016,MRT
130,Zimbabwe,0.25429,0.18503,0.1595,0.35041,0.08582000000000001,0.71478,4.1930000000000005,2016,ZWE
131,Malawi,0.4143,0.30968,0.29364,0.08709,0.07564,0.147,4.156000000000001,2016,MWI
132,Sudan,0.34764,0.18077000000000001,0.29759,0.63069,0.10039,0.8192799999999999,4.138999999999999,2016,SDN
133,Gabon,0.28098,0.062439999999999996,0.3494,1.15851,0.09314,0.72368,4.121,2016,GAB
134,Mali,0.27544,0.21064000000000002,0.16347,0.31292,0.13647,0.8633299999999999,4.073,2016,MLI
135,Haiti,0.12072000000000001,0.47958,0.27494,0.34097,0.14476,0.29561,4.0280000000000005,2016,HTI
136,Botswana,0.44088999999999995,0.12425,0.34752,1.09426,0.10769000000000001,0.89186,3.9739999999999998,2016,BWA
137,Comoros,0.15412,0.1827,0.29980999999999997,0.27509,0.18437,0.60323,3.9560000000000004,2016,COM
138,Ivory Coast,0.40663,0.20338,0.04476,0.55507,0.1553,0.57576,3.9160000000000004,2016,CIV
139,Cambodia,0.5885199999999999,0.40339,0.42494,0.55604,0.08092,0.5375,3.907,2016,KHM
140,Angola,0.00589,0.12070999999999998,0.04991,0.84731,0.08434,0.66366,3.866,2016,AGO
141,Niger,0.38040999999999997,0.2097,0.26161999999999996,0.1327,0.17176,0.6053,3.8560000000000003,2016,NER
142,South Sudan,0.19662000000000002,0.25899,0.15780999999999998,0.39394,0.13015,0.18519000000000002,3.832,2016,SSD
143,Chad,0.12807000000000002,0.18667,0.038239999999999996,0.42213999999999996,0.04952,0.63178,3.763,2016,TCD
144,Burkina Faso,0.3337,0.24353000000000002,0.21297,0.31995,0.12533,0.63054,3.739,2016,BFA
145,Uganda,0.43653000000000003,0.27102,0.19625,0.34719,0.06442,0.90981,3.739,2016,UGA
146,Yemen,0.2287,0.09821,0.31048000000000003,0.57939,0.05892000000000001,0.47493,3.7239999999999998,2016,YEM
147,Madagascar,0.13684000000000002,0.2204,0.37109000000000003,0.27954,0.07506,0.46115,3.695,2016,MDG
148,Tanzania,0.3176,0.31472,0.35700000000000004,0.47155,0.05099,0.77623,3.6660000000000004,2016,TZA
149,Liberia,0.25748000000000004,0.24063,0.23165,0.10705999999999999,0.04852,0.50353,3.622,2016,LBR
150,Guinea,0.30953,0.29914,0.18829,0.22415,0.1192,0.3109,3.6069999999999998,2016,GIN
151,Rwanda,0.5432,0.23551999999999998,0.31865,0.32846,0.50521,0.6158600000000001,3.515,2016,RWA
152,Benin,0.39747,0.2018,0.21028000000000002,0.39499,0.06681000000000001,0.10419,3.484,2016,BEN
153,Afghanistan,0.1643,0.31268,0.17344,0.38227,0.07112,0.11037000000000001,3.36,2016,AFG
154,Togo,0.34678000000000003,0.17517,0.24811,0.28123000000000004,0.11587,0.129515,3.303,2016,TGO
155,Syria,0.06912,0.48396999999999996,0.6299399999999999,0.7471899999999999,0.17232999999999998,0.14866,3.069,2016,SYR
156,Burundi,0.0432,0.2029,0.15747,0.06831,0.09419,0.23442,2.905,2016,BDI
0,Switzerland,0.66557,0.29678000000000004,0.9414299999999999,1.3965100000000001,0.41978000000000004,1.34951,7.587000000000001,2015,CHE
1,Iceland,0.6287699999999999,0.4363,0.94784,1.3023200000000001,0.14145,1.4022299999999999,7.561,2015,ISL
2,Denmark,0.6493800000000001,0.34139,0.87464,1.32548,0.48357,1.36058,7.527,2015,DNK
3,Norway,0.66973,0.34699,0.88521,1.459,0.36503,1.33095,7.522,2015,NOR
4,Canada,0.63297,0.45811,0.9056299999999999,1.32629,0.32957,1.32261,7.4270000000000005,2015,CAN
5,Finland,0.64169,0.23351,0.8891100000000001,1.29025,0.41372,1.31826,7.406000000000001,2015,FIN
6,Netherlands,0.6157600000000001,0.4761,0.89284,1.32944,0.31814000000000003,1.28017,7.377999999999999,2015,NLD
7,Sweden,0.6598,0.36262,0.9108700000000001,1.33171,0.43843999999999994,1.2890700000000002,7.364,2015,SWE
8,New Zealand,0.6393800000000001,0.47501000000000004,0.9083700000000001,1.2501799999999998,0.42922,1.3196700000000001,7.2860000000000005,2015,NZL
9,Australia,0.6512399999999999,0.43562,0.93156,1.33358,0.35636999999999996,1.30923,7.284,2015,AUS
10,Israel,0.41318999999999995,0.33171999999999996,0.9138700000000001,1.2285700000000002,0.07785,1.22393,7.278,2015,ISR
11,Costa Rica,0.63376,0.25497,0.8602700000000001,0.95578,0.10583,1.2378799999999999,7.226,2015,CRI
12,Austria,0.62433,0.33088,0.8904200000000001,1.33723,0.18675999999999998,1.29704,7.2,2015,AUT
13,Mexico,0.48181,0.14074,0.8144399999999999,1.02054,0.21311999999999998,0.91451,7.187,2015,MEX
14,United States,0.54604,0.40105,0.86179,1.3945100000000001,0.1589,1.24711,7.119,2015,USA
15,Brazil,0.49049,0.14574,0.69702,0.98124,0.17521,1.2328700000000001,6.983,2015,BRA
16,Luxembourg,0.61583,0.28034000000000003,0.91894,1.5639100000000001,0.37798000000000004,1.21963,6.946000000000001,2015,LUX
17,Ireland,0.6177699999999999,0.45901000000000003,0.89533,1.33596,0.28703,1.36948,6.94,2015,IRL
18,Belgium,0.5845,0.2225,0.8966700000000001,1.30782,0.2254,1.28566,6.937,2015,BEL
19,United Arab Emirates,0.64157,0.26428,0.80925,1.42727,0.38583,1.12575,6.901,2015,ARE
20,United Kingdom,0.59625,0.51912,0.90943,1.26637,0.32066999999999996,1.28548,6.867000000000001,2015,GBR
21,Oman,0.63274,0.21541999999999997,0.76276,1.36011,0.32524000000000003,1.08182,6.853,2015,OMN
22,Venezuela,0.42908,0.058410000000000004,0.7205199999999999,1.04424,0.11069000000000001,1.25596,6.81,2015,VEN
23,Singapore,0.54252,0.31105,1.02525,1.52186,0.4921,1.02,6.797999999999999,2015,SGP
24,Panama,0.5421,0.24434,0.79661,1.0635299999999999,0.0927,1.1985,6.7860000000000005,2015,PAN
25,Germany,0.6147699999999999,0.28214,0.89186,1.32792,0.21843,1.2993700000000001,6.75,2015,DEU
26,Chile,0.44132,0.33363000000000004,0.85857,1.10715,0.12869,1.12447,6.67,2015,CHL
27,Qatar,0.6404,0.32573,0.79733,1.69042,0.52208,1.0786,6.611000000000001,2015,QAT
28,France,0.55011,0.12332,0.9457899999999999,1.27778,0.20646,1.2603799999999998,6.575,2015,FRA
29,Argentina,0.44974,0.11450999999999999,0.78723,1.05351,0.08484,1.24823,6.574,2015,ARG
30,Czech Republic,0.46363999999999994,0.10686,0.84483,1.17898,0.02652,1.20643,6.505,2015,CZE
31,Uruguay,0.6036199999999999,0.2324,0.8116,1.06166,0.24558000000000002,1.2089,6.485,2015,URY
32,Colombia,0.53466,0.18400999999999998,0.69077,0.91861,0.0512,1.2401799999999998,6.477,2015,COL
33,Thailand,0.5566399999999999,0.5763,0.7385,0.9669,0.031869999999999996,1.26504,6.455,2015,THA
34,Saudi Arabia,0.31048000000000003,0.13706,0.72025,1.39541,0.32524000000000003,1.0839299999999998,6.4110000000000005,2015,SAU
35,Spain,0.45951000000000003,0.18227000000000002,0.95562,1.23011,0.06398,1.31379,6.329,2015,ESP
36,Malta,0.60365,0.51752,0.88721,1.2074,0.13585999999999998,1.30203,6.3020000000000005,2015,MLT
37,Taiwan,0.3974,0.25376,0.8753,1.29098,0.08129,1.07617,6.297999999999999,2015,TWN
38,Kuwait,0.55499,0.16228,0.72492,1.5542200000000002,0.25609,1.16594,6.295,2015,KWT
39,Suriname,0.5965699999999999,0.16990999999999998,0.6082,0.99534,0.13633,0.972,6.269,2015,SUR
40,Trinidad and Tobago,0.55884,0.31844,0.61483,1.21183,0.0114,1.18354,6.167999999999999,2015,TTO
41,El Salvador,0.4035,0.10692,0.67737,0.76454,0.11775999999999999,1.0250700000000001,6.13,2015,SLV
42,Guatemala,0.57733,0.27489,0.64425,0.74553,0.09472,1.04356,6.122999999999999,2015,GTM
43,Uzbekistan,0.6582100000000001,0.22837,0.59772,0.63244,0.30826,1.34043,6.002999999999999,2015,UZB
44,Slovakia,0.31751,0.16893,0.7890199999999999,1.1689100000000001,0.03431,1.26999,5.995,2015,SVK
45,Japan,0.49615,0.10705,0.99111,1.27074,0.1806,1.25712,5.987,2015,JPN
46,South Korea,0.33208000000000004,0.18557,0.9653799999999999,1.24461,0.07857,0.9577399999999999,5.984,2015,KOR
47,Ecuador,0.48573999999999995,0.11540999999999998,0.79075,0.8640200000000001,0.1809,0.99903,5.975,2015,ECU
48,Bahrain,0.45492,0.17362,0.74716,1.32376,0.306,1.21624,5.96,2015,BHR
49,Italy,0.26236,0.22823000000000002,0.9544600000000001,1.25114,0.02901,1.19777,5.9479999999999995,2015,ITA
50,Bolivia,0.57414,0.20536,0.5392,0.68133,0.08800000000000001,0.97841,5.89,2015,BOL
51,Moldova,0.32818,0.20951,0.61826,0.59448,0.01615,1.01528,5.888999999999999,2015,MDA
52,Paraguay,0.53899,0.3424,0.66098,0.75985,0.08242000000000001,1.30477,5.877999999999999,2015,PRY
53,Kazakhstan,0.51649,0.11827,0.64368,1.1225399999999999,0.08454,1.1224100000000001,5.855,2015,KAZ
54,Slovenia,0.60855,0.25328,0.8733700000000001,1.18498,0.03787,1.27385,5.848,2015,SVN
55,Lithuania,0.21341999999999997,0.026410000000000003,0.73128,1.14723,0.01031,1.25745,5.832999999999999,2015,LTU
56,Nicaragua,0.55475,0.27815,0.7431399999999999,0.59325,0.19317,1.14184,5.827999999999999,2015,NIC
57,Peru,0.41496000000000005,0.14982,0.73017,0.9001899999999999,0.05989,0.97459,5.824,2015,PER
58,Belarus,0.37938,0.11045999999999999,0.7360800000000001,1.0319200000000002,0.1909,1.23289,5.813,2015,BLR
59,Poland,0.53122,0.16759000000000002,0.77903,1.12555,0.04212,1.27948,5.791,2015,POL
60,Malaysia,0.5302399999999999,0.33075,0.7239399999999999,1.12486,0.10500999999999999,1.07023,5.77,2015,MYS
61,Croatia,0.25883,0.054439999999999995,0.78805,1.08254,0.0243,0.79624,5.7589999999999995,2015,HRV
62,Libya,0.41668,0.18295,0.7038,1.13145,0.11023,1.1186200000000002,5.754,2015,LBY
63,Russia,0.36679,0.00199,0.6692600000000001,1.13764,0.03005,1.23617,5.716,2015,RUS
64,Jamaica,0.50442,0.2123,0.6874100000000001,0.81038,0.02299,1.1510200000000002,5.709,2015,JAM
65,North Cyprus,0.49027,0.26169000000000003,0.92356,1.2080600000000001,0.1428,1.07008,5.695,2015,CYP
66,Cyprus,0.40671999999999997,0.30638000000000004,0.92356,1.20813,0.06146,0.89318,5.689,2015,CYP
67,Algeria,0.28579,0.07822,0.61766,0.93929,0.17382999999999998,1.07772,5.605,2015,DZA
68,Kosovo,0.24749000000000002,0.2831,0.63132,0.80148,0.04741,0.81198,5.5889999999999995,2015,XKX
69,Turkmenistan,0.4761,0.16979,0.53886,0.95847,0.30844,1.22668,5.547999999999999,2015,TKM
70,Mauritius,0.56066,0.37744,0.7095,1.0076100000000001,0.07521,0.98521,5.477,2015,MUS
71,Hong Kong,0.59608,0.39478,1.01328,1.38604,0.37124,1.05818,5.474,2015,HKG
72,Estonia,0.44888,0.0868,0.77361,1.15174,0.15184,1.22791,5.428999999999999,2015,EST
73,Indonesia,0.46611,0.51535,0.63793,0.8282700000000001,0.128125,1.0870799999999998,5.399,2015,IDN
74,Vietnam,0.59444,0.1686,0.7467600000000001,0.63216,0.10440999999999999,0.9122600000000001,5.36,2015,VNM
75,Turkey,0.22815,0.12253,0.73172,1.06098,0.15746,0.94632,5.332000000000001,2015,TUR
76,Kyrgyzstan,0.43477,0.3003,0.65088,0.47428000000000003,0.042319999999999997,1.15115,5.2860000000000005,2015,KGZ
77,Nigeria,0.34334000000000003,0.27233,0.16007000000000002,0.65435,0.0403,0.9043200000000001,5.268,2015,NGA
78,Bhutan,0.5320600000000001,0.47998,0.57407,0.77042,0.15445,1.10395,5.252999999999999,2015,BTN
79,Azerbaijan,0.3703,0.07799,0.64045,1.02389,0.16065,0.9379299999999999,5.212000000000001,2015,AZE
80,Pakistan,0.12102,0.33671,0.51466,0.59543,0.10464000000000001,0.41411000000000003,5.194,2015,PAK
81,Jordan,0.40660999999999997,0.11052999999999999,0.69639,0.9019799999999999,0.14293,1.05392,5.192,2015,JOR
82,Montenegro,0.1826,0.1614,0.72521,0.9743799999999999,0.14296,0.9055700000000001,5.192,2015,MNE
83,China,0.5169699999999999,0.08185,0.81658,0.89012,0.02781,0.94675,5.14,2015,CHN
84,Zambia,0.48827,0.19591,0.29924,0.47038,0.12468,0.91612,5.129,2015,ZMB
85,Romania,0.35068,0.13748,0.7689,1.04345,0.006490000000000001,0.8858799999999999,5.124,2015,ROU
86,Serbia,0.20107,0.19230999999999998,0.74836,0.92053,0.02617,1.0096399999999999,5.122999999999999,2015,SRB
87,Portugal,0.51469,0.13719,0.8751899999999999,1.15991,0.01078,1.13935,5.102,2015,PRT
88,Latvia,0.29671,0.18225999999999998,0.72437,1.11312,0.06332,1.09562,5.098,2015,LVA
89,Philippines,0.62545,0.24991,0.58114,0.70532,0.12279000000000001,1.03516,5.073,2015,PHL
90,Somaliland region,0.46581999999999996,0.5031800000000001,0.43873,0.18847,0.39928,0.95152,5.0569999999999995,2015,SOM
91,Morocco,0.41691000000000006,0.07172,0.60954,0.7347899999999999,0.08546000000000001,0.64095,5.013,2015,MAR
92,Macedonia,0.33457,0.22359,0.73545,0.91851,0.053270000000000005,1.00232,5.007,2015,MKD
93,Mozambique,0.34037,0.22269,0.09131,0.08308,0.15603,1.02626,4.971,2015,MOZ
94,Albania,0.35733000000000004,0.14272,0.81325,0.8786700000000001,0.06412999999999999,0.8043399999999999,4.959,2015,ALB
95,Bosnia and Herzegovina,0.09245,0.24808000000000002,0.79081,0.8322299999999999,0.00227,0.9191600000000001,4.949,2015,BIH
96,Lesotho,0.31767,0.16388,0.07612000000000001,0.37545,0.12504,1.04103,4.898,2015,LSO
97,Dominican Republic,0.57672,0.21684,0.66825,0.8953700000000001,0.14234000000000002,1.17202,4.885,2015,DOM
98,Laos,0.59591,0.42191999999999996,0.54909,0.5906600000000001,0.24249,0.73803,4.876,2015,LAO
99,Mongolia,0.43626000000000004,0.3323,0.60268,0.82819,0.026660000000000003,1.3006,4.874,2015,MNG
100,Swaziland,0.30658,0.18259,0.07566,0.71206,0.0306,1.07284,4.867,2015,SWZ
101,Greece,0.07699,0.200565,0.88213,1.15406,0.013969999999999998,0.9293299999999999,4.857,2015,GRC
102,Lebanon,0.33916,0.21854,0.83947,1.0256399999999999,0.04582,0.80001,4.8389999999999995,2015,LBN
103,Hungary,0.32111999999999996,0.128,0.75905,1.12094,0.02758,1.20215,4.8,2015,HUN
104,Honduras,0.40148,0.23026999999999997,0.6951,0.59532,0.06825,0.9534799999999999,4.788,2015,HND
105,Tajikistan,0.47216,0.22974,0.5737899999999999,0.39047,0.15072,0.8556299999999999,4.7860000000000005,2015,TJK
106,Tunisia,0.26268,0.06431,0.73793,0.88113,0.06358,0.60429,4.739,2015,TUN
107,Palestinian Territories,0.24499,0.11250999999999999,0.66015,0.59867,0.12905,0.92558,4.715,2015,PSE
108,Bangladesh,0.4082,0.21222,0.60164,0.39753,0.12569,0.43106000000000005,4.694,2015,BGD
109,Iran,0.30033000000000004,0.38086,0.69805,1.0088,0.058629999999999995,0.54447,4.686,2015,IRN
110,Ukraine,0.25123,0.15275,0.6739,0.79907,0.02961,1.20278,4.681,2015,UKR
111,Iraq,0.29164999999999996,0.17922000000000002,0.60237,0.98549,0.13788,0.81889,4.677,2015,IRQ
112,South Africa,0.33207,0.11972999999999999,0.27688,0.9204899999999999,0.08884,1.18468,4.6419999999999995,2015,ZAF
113,Ghana,0.42341999999999996,0.23087,0.40131999999999995,0.5455800000000001,0.04355,0.6795399999999999,4.633,2015,GHA
114,Zimbabwe,0.25861,0.18987,0.33475,0.271,0.08079,1.0327600000000001,4.61,2015,ZWE
115,Liberia,0.28531,0.24361999999999998,0.34201,0.0712,0.06232000000000001,0.78968,4.571000000000001,2015,LBR
116,India,0.39786,0.26475,0.5152899999999999,0.64499,0.08492000000000001,0.38174,4.565,2015,IND
117,Sudan,0.10081,0.19062,0.36878,0.52107,0.1466,1.01404,4.55,2015,SDN
118,Haiti,0.24425,0.46187,0.38847,0.26673,0.17175,0.74302,4.518,2015,HTI
119,Congo (Kinshasa),0.22605,0.24834,0.09806000000000001,0.31335,0.07625,1.0012,4.5169999999999995,2015,COD
120,Nepal,0.38282,0.32295999999999997,0.5687399999999999,0.35996999999999996,0.059070000000000004,0.86449,4.513999999999999,2015,NPL
121,Ethiopia,0.4345,0.24325,0.44055,0.19072999999999998,0.15048,0.60406,4.512,2015,ETH
122,Sierra Leone,0.4084,0.21488000000000002,0.39964500000000003,0.33024000000000003,0.08786000000000001,0.9557100000000001,4.507,2015,SLE
123,Mauritania,0.24231999999999998,0.21899999999999997,0.35874,0.45407,0.17461,0.86908,4.436,2015,MRT
124,Kenya,0.42215,0.37542,0.41435,0.36471,0.05839,0.99876,4.419,2015,KEN
125,Djibouti,0.46074,0.18093,0.36291,0.44025,0.28105,0.59207,4.369,2015,DJI
126,Armenia,0.19847,0.07855,0.7299,0.7682100000000001,0.039,0.7771100000000001,4.35,2015,ARM
127,Botswana,0.49495,0.10461,0.047760000000000004,0.99355,0.12474,1.10464,4.332,2015,BWA
128,Myanmar,0.44017,0.79588,0.48246000000000006,0.27108000000000004,0.19034,0.70905,4.3069999999999995,2015,MMR
129,Georgia,0.40576999999999996,0.055470000000000005,0.72926,0.7419,0.38331,0.38561999999999996,4.297,2015,GEO
130,Malawi,0.43054,0.33128,0.22562,0.016040000000000002,0.06977,0.41134,4.292,2015,MWI
131,Sri Lanka,0.5372600000000001,0.40828000000000003,0.70806,0.83524,0.09179,1.01905,4.271,2015,LKA
132,Cameroon,0.49309,0.20618000000000003,0.23401999999999998,0.4225,0.05786,0.8876700000000001,4.252,2015,CMR
133,Bulgaria,0.30587,0.11921,0.76649,1.01216,0.00872,1.10614,4.218,2015,BGR
134,Egypt,0.17288,0.11291,0.61712,0.8818,0.06324,0.747,4.194,2015,EGY
135,Yemen,0.35570999999999997,0.09131,0.40064,0.5464899999999999,0.07854,0.68093,4.077,2015,YEM
136,Angola,0.10384000000000002,0.12344000000000001,0.16683,0.75778,0.07122,0.8604,4.033,2015,AGO
137,Mali,0.38856999999999997,0.18798,0.20583,0.26074,0.12352,1.03526,3.995,2015,MLI
138,Congo (Brazzaville),0.41466000000000003,0.12387999999999999,0.31051,0.67866,0.11685999999999999,0.6629,3.989,2015,COG
139,Comoros,0.22916999999999998,0.17440999999999998,0.36315,0.23906,0.19899999999999998,0.79273,3.9560000000000004,2015,COM
140,Uganda,0.45726999999999995,0.29066,0.33860999999999997,0.21101999999999999,0.07267,1.13299,3.931,2015,UGA
141,Senegal,0.36772,0.20843000000000003,0.4354,0.36498,0.10712999999999999,0.97619,3.904,2015,SEN
142,Gabon,0.31914000000000003,0.06822,0.43372,1.06024,0.11091,0.90528,3.8960000000000004,2015,GAB
143,Niger,0.47691999999999996,0.19387000000000001,0.29707,0.0694,0.15639,0.77265,3.845,2015,NER
144,Cambodia,0.66246,0.40359,0.61114,0.46038,0.07247,0.62736,3.819,2015,KHM
145,Tanzania,0.32878,0.34376999999999996,0.38215,0.2852,0.05747000000000001,1.00268,3.781,2015,TZA
146,Madagascar,0.19184,0.21333000000000002,0.46721,0.20824,0.08123999999999999,0.66801,3.681,2015,MDG
147,Central African Republic,0.48878999999999995,0.23835,0.06699,0.0785,0.08288999999999999,0.714315,3.678,2015,CAF
148,Chad,0.23501,0.18386,0.1501,0.34193,0.05269,0.76062,3.667,2015,TCD
149,Guinea,0.37725,0.28657,0.24009,0.17417,0.12139000000000001,0.46475,3.656,2015,GIN
150,Ivory Coast,0.46866,0.20165,0.15185,0.46534,0.17922000000000002,0.77115,3.655,2015,CIV
151,Burkina Faso,0.39493,0.21746999999999997,0.27125,0.25811999999999996,0.12832000000000002,0.85188,3.5869999999999997,2015,BFA
152,Afghanistan,0.23414000000000001,0.3651,0.30335,0.31982,0.09719,0.30285,3.575,2015,AFG
153,Rwanda,0.59201,0.22628,0.42863999999999997,0.22208000000000003,0.55191,0.7737,3.465,2015,RWA
154,Benin,0.4845,0.1826,0.3191,0.28665,0.0801,0.35386,3.34,2015,BEN
155,Syria,0.15684,0.47179,0.7219300000000001,0.6632,0.18905999999999998,0.47489,3.0060000000000002,2015,SYR
156,Burundi,0.1185,0.19727,0.22396,0.0153,0.10062,0.41586999999999996,2.905,2015,BDI
157,Togo,0.36453,0.16680999999999999,0.28443,0.20868,0.10730999999999999,0.13995,2.839,2015,TGO
